Temp_K,tauRad_us,tauSRH_us,tauAug_us,Total_us
304,3.86413554317769,0.868338001687504,0.0461813918657389,0.0433573154896505
305,3.80786680016669,0.867272514828552,0.0445337194881982,0.041892625971955
306,3.75269452720853,0.866202824146982,0.0429495329335098,0.0404791443553316
307,3.69859611878837,0.865129576842361,0.0414263100048054,0.0391151866744204
308,3.64554926544077,0.864053377997758,0.039961624488161,0.0377991080436491
309,3.59353196980549,0.862974793053625,0.0385531432876859,0.0365293034957031
310,3.5425225603117,0.861894350146635,0.037198623550072,0.0353042085952698
311,3.49249970270309,0.860812542319634,0.0358959097922581,0.0341222998502184
312,3.44344240960011,0.859729829608775,0.0346429310440926,0.0329820949408452
313,3.39533004828049,0.858646641013726,0.0334376980162642,0.0318821527863326
314,3.34814234684552,0.85756337635674,0.032278300302319,0.0308210734661504
315,3.30185939892601,0.856480408036158,0.0311629036222839,0.0297974980127827
316,3.25646166706994,0.855398082679743,0.0300897471142384,0.0288101080908672
317,3.21192998494223,0.854316722703077,0.0290571406791336,0.0278576255766266
318,3.16824555845653,0.853236627777991,0.0280634623832223,0.0269388120503169
319,3.12538996594903,0.852158076215878,0.0271071559216269,0.0260524682133358
320,3.08334515749521,0.851081326270469,0.0261867281458357,0.0251974332406256
321,3.04209345346196,0.850006617364467,0.0253007466572628,0.0243725840780501
322,3.00161754237956,0.848934171244268,0.0244478374684244,0.0235768346935445
323,2.961900478211,0.847864193066741,0.0236266827327834,0.0228091352900098
324,2.92292567708916,0.846796872421906,0.0228360185438595,0.0220684714871606
325,2.88467691358636,0.845732384295119,0.0220746328038205,0.0213538634788242
326,2.84713831657503,0.844670889972201,0.0213413631614274,0.0206643651715335
327,2.810294364733,0.84361253789079,0.0206350950189176,0.0199990633096523
328,2.77412988174212,0.842557464441001,0.0199547596071555,0.0193570765917115
